29240,Washington,DC,175,0
29241,Dallas,TX,25,6
29242,Boston,MA,199,0
29243,New York,NY,180,0
29244,New York,NY,350,1
29245,Boston,MA,220,0
29246,New York,NY,129,0
29247,Los Angeles,CA,78,1
29248,Austin,TX,850,0
29249,Phoenix,AZ,90,5
29250,New Orleans,LA,800,0
29251,New Orleans,LA,1000,0
29252,New Orleans,LA,600,0
29253,New Orleans,LA,200,0
29254,New Orleans,LA,100,1
29255,New Orleans,LA,1200,0
29256,New York,NY,105,0
29257,Boston,MA,75,29
29258,New Orleans,LA,1500,0
29259,Brooklyn,NY,119,17
29260,New Orleans,LA,1600,0
29261,Austin,TX,200,0
29262,New York,NY,100,2
29263,Tucson,AZ,150,2
29264,New York,NY,79,8
29265,New Orleans,LA,300,0
29266,New Orleans,LA,75,1
29267,New Orleans,LA,200,1
29268,New Orleans,LA,500,1
29269,New York,NY,79,13
29270,Chicago,IL,135,0
29271,Chicago,IL,110,0
29272,New Orleans,LA,280,0
29273,New Orleans,LA,135,3
29274,San Francisco,CA,99,2
29275,New Orleans,LA,1000,0
29276,Sacramento,CA,100,5
29277,Los Angeles,CA,73,2
29278,San Diego,CA,45,5
29279,Kissimmee,FL,120,0
29280,Seattle,WA,65,12
29281,Brooklyn,NY,150,4
29282,New Orleans,LA,500,0
29283,New Orleans,LA,155,1
29284,Seattle,WA,190,0
29285,Miami,FL,90,6
29286,New York,NY,95,4
29287,New Orleans,LA,599,0
29288,New Orleans,LA,80,4
29289,New York,NY,50,19
29290,Chicago,IL,90,3
29291,Seattle,WA,75,0
29292,New York,NY,190,2
29293,Los Angeles,CA,105,1
29294,Beverly Hills,CA,350,1
29295,Brooklyn,NY,200,0
29296,Baltimore,MD,55,1
29297,New Orleans,LA,130,0
29298,Boston,MA,200,4
29299,Miami,FL,75,6
29300,Alexandria,VA,100,0
29301,Santa Monica,CA,150,16
29302,New York,NY,199,1
29303,Washington,DC,125,7
29304,New York,NY,114,3
29305,New Orleans,LA,150,6
29306,Austin,TX,145,3
29307,New Orleans,LA,625,9
29308,Miami,FL,75,8
29309,New Orleans,LA,200,0
29310,Portland,OR,99,2
29311,San Francisco,CA,299,0
29312,New York,NY,125,3
29313,Brooklyn,NY,200,0
29314,New Orleans,LA,500,0
29315,Durham,NC,125,4
29316,New York,NY,211,0
29317,New York,NY,230,4
29318,Santa Cruz,CA,130,3
29319,New Orleans,LA,100,1
29320,Brooklyn,NY,95,3
29321,Boulder,CO,700,0
29322,Chicago,IL,40,0
29323,Las Vegas,NV,100,0
29324,New York,NY,196,0
29325,Brooklyn,NY,88,3
29326,New York,NY,135,0
29327,Austin,TX,44,7
29328,Austin,TX,350,1
29329,Venice,CA,195,6
29330,Sausalito,CA,112,1
29331,New York,NY,275,0
29332,San Diego,CA,39,13
29333,Brooklyn,NY,80,0
29334,Brooklyn,NY,110,4
29335,Venice,CA,150,4
29336,Washington,DC,65,8
29337,Oakland,CA,60,0
29338,San Francisco,CA,175,1
29339,Venice,CA,130,1
29340,Orlando,FL,45,11
29341,Denver,CO,45,0
29342,Pasadena,CA,101,2
29343,New Orleans,LA,100,5
29344,San Francisco,CA,135,2
29345,Boulder,CO,295,0
29346,Washington,DC,119,9
29347,Brooklyn,NY,50,0
29348,New Orleans,LA,1000,0
29349,Miami,FL,199,1
29350,San Francisco,CA,600,0
29351,Philadelphia,PA,94,1
29352,New York,NY,170,4
29353,New Orleans,LA,200,4
29354,Miami,FL,200,0
29355,New Orleans,LA,450,0
29356,New Orleans,LA,85,2
29357,Los Angeles,CA,55,0
29358,New York,NY,130,5
29359,Davenport,FL,149,0
29360,Austin,TX,165,1
29361,Honolulu,HI,249,2
29362,New York,NY,150,13
29363,San Diego,CA,140,6
29364,New Orleans,LA,90,4
29365,Brooklyn,NY,60,0
29366,Houston,TX,20,0
29367,Naples,FL,70,5
29368,New Orleans,LA,600,0
29369,Los Angeles,CA,225,0
29370,New York,NY,115,2
29371,Brooklyn,NY,350,4
29372,New Orleans,LA,200,1
29373,New York,NY,165,3
29374,New Orleans,LA,150,2
29375,New Orleans,LA,400,0
29376,San Francisco,CA,90,0
29377,Los Angeles,CA,75,8
29378,Miami,FL,129,1
29379,San Francisco,CA,125,0
29380,New Orleans,LA,475,0
29381,New Orleans,LA,100,0
29382,San Francisco,CA,140,4
29383,Miami Beach,FL,120,0
29384,Austin,TX,300,1
29385,New York,NY,195,1
29386,Las Vegas,NV,50,0
29387,New York,NY,150,1
29388,Los Angeles,CA,119,4
29389,Chicago,IL,80,2
29390,New York,NY,100,4
29391,San Francisco,CA,124,4
29392,Brooklyn,NY,58,0
29393,Boston,MA,125,5
29394,Glendale,CA,78,0
29395,Washington,DC,100,0
29396,Venice,CA,80,3
29397,Brooklyn,NY,116,0
29398,New York,NY,200,0
29399,Brooklyn,NY,58,0
29400,San Francisco,CA,105,2
29401,Miami Beach,FL,291,4
29402,Los Angeles,CA,150,0
29403,New Orleans,LA,100,1
29404,New Orleans,LA,175,5
29405,Austin,TX,225,1
29406,Chicago,IL,76,0
29407,Austin,TX,300,0
29408,New York,NY,200,3
29409,Austin,TX,55,27
29410,Sunny Isles Beach,FL,119,6
29411,Los Angeles,CA,85,0
29412,New Orleans,LA,3500,0
29413,Davenport,FL,85,1
29414,Los Angeles,CA,199,0
29415,Salt Lake City,UT,80,5
29416,Alexandria,VA,62,0
29417,Brooklyn,NY,199,0
29418,Brooklyn,NY,123,0
29419,Oakland,CA,300,1
29420,New Orleans,LA,700,0
29421,Washington,DC,250,1
29422,New York,NY,100,0
29423,New York,NY,110,1
29424,Salt Lake City,UT,65,0
29425,New Orleans,LA,500,0
29426,New Orleans,LA,74,15
29427,Brooklyn,NY,150,0
29428,San Francisco,CA,195,3
29429,Brooklyn,NY,160,2
29430,New York,NY,100,0
29431,New York,NY,125,0
29432,New York,NY,250,0
29433,New York,NY,169,1
29434,Austin,TX,90,5
29435,Austin,TX,550,0
29436,New York,NY,150,8
29437,New York,NY,130,8
29438,Austin,TX,77,1
29439,New Orleans,LA,350,0
29440,Brooklyn,NY,140,2
29441,Las Vegas,NV,70,17
29442,San Diego,CA,85,14
29443,New Orleans,LA,650,2
29444,Chicago,IL,100,19
29445,Brooklyn,NY,116,0
29446,Brooklyn,NY,115,4
29447,New Orleans,LA,700,0
29448,San Francisco,CA,129,5
29449,New York,NY,100,0
29450,Brooklyn,NY,116,0
29451,Brooklyn,NY,65,0
29452,Brooklyn,NY,116,0
29453,Chicago,IL,145,0
29454,Miami Beach,FL,250,0
29455,New Orleans,LA,690,1
29456,Brooklyn,NY,55,2
29457,Austin,TX,300,0
29458,Brooklyn,NY,120,2
29459,Brooklyn,NY,100,0
29460,Cambridge,MA,275,2
29461,New York,NY,100,0
29462,Sonoma,CA,200,0
29463,New Orleans,LA,600,0
29464,New York,NY,550,0
29465,Savannah,GA,80,10
29466,Healdsburg,CA,109,0
29467,Denver,CO,105,0
29468,Brooklyn,NY,99,0
29469,Brooklyn,NY,102,0
29470,New York,NY,130,0
29471,New Orleans,LA,250,8
29472,Carmel,CA,150,3
29473,New Orleans,LA,400,0
29474,Oakland,CA,75,0
29475,Austin,TX,875,0
29476,Salt Lake City,UT,50,11
29477,Truckee,NV,175,4
29478,Pittsburgh,PA,80,11
29479,New Orleans,LA,350,0
29480,New York,NY,80,1
29481,Austin,TX,300,2
29482,West Hollywood,CA,66,0
29483,Tucson,AZ,242,0
29484,Austin,TX,125,1
29485,Atlanta,GA,60,2
29486,New Orleans,LA,35,15
29487,New Orleans,LA,600,0
29488,Austin,TX,55,1
29489,Carlsbad,CA,95,11
29490,Los Angeles,CA,125,0
29491,Los Angeles,CA,100,3
29492,Austin,TX,40,13
29493,Brooklyn,NY,89,14
29494,Taos,NM,174,0
29495,Taos,NM,405,0
29496,Taos,NM,142,0
29497,New York,NY,120,1
29498,San Diego,CA,442,0
29499,San Diego,CA,235,1
29500,New Orleans,LA,300,1
29501,Brooklyn,NY,75,0
29502,San Francisco,CA,180,0
29503,San Diego,CA,74,1
29504,New York,NY,300,0
29505,Scottsdale,AZ,90,7
29506,Albuquerque,NM,175,0
29507,New Orleans,LA,1200,0
29508,Miami,FL,125,2
29509,San Francisco,CA,115,4
29510,Austin,TX,100,0
29511,San Francisco,CA,200,0
29512,Chicago,IL,65,5
29513,Portland,OR,86,0
29514,Chicago,IL,125,8
29515,Seattle,WA,95,0
29516,Seattle,WA,108,1
29517,New Orleans,LA,125,0
29518,New York,NY,185,0
29519,New Orleans,LA,3500,0
29520,Tucson,AZ,500,0
29521,Brooklyn,NY,507,2
29522,Miami,FL,110,0
29523,Miami Beach,FL,150,8
29524,Dallas,TX,98,1
29525,Seattle,WA,119,7
29526,New Orleans,LA,1500,1
29527,Brooklyn,NY,99,1
29528,Austin,TX,200,0
29529,Austin,TX,500,0
29530,Las Vegas,NV,125,0
29531,Brooklyn,NY,180,0
29532,New Orleans,LA,500,0
29533,Somerville,MA,149,0
29534,Brooklyn,NY,170,3
29535,Boston,MA,129,0
29536,Miami Beach,FL,150,8
29537,Austin,TX,100,1
29538,Austin,TX,680,0
29539,San Francisco,CA,223,1
29540,Miami Beach,FL,200,2
29541,Austin,TX,90,1
29542,New Orleans,LA,150,1
29543,Los Angeles,CA,400,0
29544,New Orleans,LA,399,0
29545,Philadelphia,PA,200,3
29546,San Francisco,CA,110,14
29547,Brooklyn,NY,100,3
29548,New Orleans,LA,500,0
29549,New York,NY,400,0
29550,Cambridge,MA,150,2
29551,New York,NY,550,2
29552,Philadelphia,PA,60,20
29553,Philadelphia,PA,70,1
29554,New Orleans,LA,100,3
29555,New Orleans,LA,200,1
29556,Houston,TX,65,1
29557,New York,NY,130,3
29558,Philadelphia,PA,99,5
29559,Chicago,IL,75,5
29560,Oakland,CA,150,1
29561,Austin,TX,1000,1
29562,Austin,TX,300,1
29563,Venice,CA,275,3
29564,New Orleans,LA,100,0
29565,Austin,TX,32,0
29566,Brooklyn,NY,115,4
29567,New Orleans,LA,175,0
29568,New Orleans,LA,500,0
29569,New Orleans,LA,400,0
29570,New Orleans,LA,65,9
29571,Fort Lauderdale,FL,549,3
29572,New York,NY,200,0
29573,Chicago,IL,60,0
29574,Houston,TX,350,1
29575,Sunny Isles Beach,FL,100,0
29576,Brooklyn,NY,60,1
29577,New Orleans,LA,300,2
29578,New York,NY,230,1
29579,New Orleans,LA,3500,0
29580,Long Beach,CA,69,7
29581,New Orleans,LA,375,1
29582,Austin,TX,375,0
29583,Long Island City,NY,159,5
29584,New York,NY,130,3
29585,Brooklyn,NY,110,0
29586,Park City,UT,500,0
29587,Houston,TX,65,0
29588,Naples,FL,225,0
29589,Santa Monica,CA,85,6
29590,San Francisco,CA,250,0
29591,San Diego,CA,350,0
29592,New Orleans,LA,1500,0
29593,Los Angeles,CA,60,15
29594,Austin,TX,115,0
29595,Austin,TX,300,0
29596,Chicago,IL,100,2
29597,New York,NY,165,7
29598,Carlsbad,CA,175,0
29599,Denver,CO,49,10
29600,Brooklyn,NY,69,3
29601,Houston,TX,120,3
29602,Los Angeles,CA,95,2
29603,Austin,TX,100,0
29604,Sausalito,CA,475,0
29605,New Orleans,LA,500,1
29606,Brooklyn,NY,110,0
29607,Austin,TX,135,7
29608,Brooklyn,NY,125,1
29609,New Orleans,LA,1000,1
29610,Tucson,AZ,150,1
29611,New York,NY,295,4
29612,Philadelphia,PA,85,0
29613,Austin,TX,125,0
29614,Austin,TX,250,0
29615,Austin,TX,300,0
29616,New Orleans,LA,200,1
29617,New York,NY,400,0
29618,New Orleans,LA,125,10
29619,New York,NY,345,5
29620,Miami,FL,110,2
29621,New Orleans,LA,65,0
29622,Austin,TX,400,0
29623,Park City,UT,135,1
29624,Brooklyn,NY,65,2
29625,New Orleans,LA,200,1
29626,Charleston,SC,59,5
29627,Oakland,CA,73,1
29628,Austin,TX,300,0
29629,Santa Monica,CA,220,1
29630,Malibu,CA,400,1
29631,New Orleans,LA,100,15
29632,New York,NY,201,0
29633,Scottsdale,AZ,129,0
29634,Scottsdale,AZ,124,0
29635,New Orleans,LA,200,4
29636,Washington,DC,110,11
29637,New York,NY,100,1
29638,San Francisco,CA,2500,0
29639,Los Angeles,CA,80,4
29640,Pasadena,CA,135,0
29641,New York,NY,199,3
29642,Austin,TX,95,19
29643,Austin,TX,249,1
29644,Austin,TX,360,1
29645,Santa Monica,CA,79,16
29646,Austin,TX,999,0
29647,Los Angeles,CA,166,0
29648,Austin,TX,550,0
29649,Austin,TX,400,1
29650,New Orleans,LA,2900,0
29651,New Orleans,LA,2000,0
29652,Healdsburg,CA,275,0
29653,Sunny Isles Beach,FL,90,1
29654,Hollywood,FL,240,1
29655,New Orleans,LA,100,13
29656,Los Angeles,CA,113,2
29657,Austin,TX,520,1
29658,Sonoma,CA,165,4
29659,La Jolla,CA,250,8
29660,Los Angeles,CA,115,0
29661,New Orleans,LA,300,0
29662,New Orleans,LA,250,0
29663,San Francisco,CA,513,0
29664,San Francisco,CA,600,1
29665,New York,NY,190,0
29666,New York,NY,250,1
29667,Los Angeles,CA,101,12
29668,San Francisco,CA,75,0
29669,San Francisco,CA,195,3
29670,New York,NY,265,2
29671,Los Angeles,CA,65,7
29672,Santa Cruz,CA,250,1
29673,Brooklyn,NY,140,7
29674,New York,NY,80,5
29675,San Francisco,CA,129,3
29676,Brooklyn,NY,75,10
29677,Boston,MA,150,0
29678,Seattle,WA,90,6
29679,Austin,TX,865,0
29680,New Orleans,LA,850,0
29681,Austin,TX,225,1
29682,New Orleans,LA,300,0
29683,Miami Beach,FL,200,5
29684,Orlando,FL,50,0
29685,New York,NY,145,1
29686,Miami,FL,160,1
29687,New York,NY,155,6
29688,New York,NY,200,0
29689,San Diego,CA,130,18
29690,Los Angeles,CA,150,0
29691,Miami,FL,165,1
29692,Providence,RI,250,0
29693,Houston,TX,500,1
29694,New Orleans,LA,100,14
29695,Kissimmee,FL,130,0
29696,Chicago,IL,100,0
29697,Napa,CA,200,6
29698,Providence,RI,300,0
29699,New Orleans,LA,175,7
29700,Austin,TX,1200,0
29701,New York,NY,100,2
29702,New York,NY,201,0
29703,New York,NY,250,0
29704,Seattle,WA,100,4
29705,Austin,TX,200,0
29706,Santa Monica,CA,500,0
29707,New York,NY,109,10
29708,Carmel,CA,350,5
29709,Austin,TX,250,1
29710,Nashville,TN,200,21
29711,Tucson,AZ,300,0
29712,New York,NY,85,2
29713,New York,NY,191,0
29714,Tucson,AZ,150,0
29715,Providence,RI,120,0
29716,Providence,RI,171,0
29717,Los Angeles,CA,80,0
29718,San Diego,CA,121,7
29719,Sacramento,CA,55,2
29720,New Orleans,LA,1200,0
29721,New Orleans,LA,500,0
29722,New Orleans,LA,800,0
29723,Denver,CO,75,0
29724,Brooklyn,NY,150,5
29725,Brooklyn,NY,100,1
29726,San Francisco,CA,425,0
29727,Portland,OR,175,5
29728,Los Angeles,CA,70,0
29729,Austin,TX,100,1
29730,Austin,TX,2000,0
29731,New York,NY,300,7
29732,New York,NY,129,0
29733,Los Angeles,CA,150,3
29734,Austin,TX,125,1
29735,New Orleans,LA,600,0
29736,Dallas,TX,70,8
29737,Austin,TX,100,0
29738,New Orleans,LA,275,2
29739,Austin,TX,100,2
29740,New Orleans,LA,1500,0
29741,Austin,TX,189,10
29742,Austin,TX,500,0
29743,Austin,TX,194,0
29744,Incline Village,NV,170,0
29745,Los Angeles,CA,125,2
29746,Los Angeles,CA,175,1
29747,Miami,FL,250,0
29748,Incline Village,NV,125,0
29749,Truckee,NV,385,0
29750,Austin,TX,150,1
29751,Sonoma,CA,327,2
29752,Boston,MA,145,12
29753,Los Angeles,CA,80,0
29754,Hollywood,FL,300,0
29755,Chicago,IL,105,14
29756,Sebastopol,CA,491,0
29757,Sonoma,CA,246,0
29758,Long Island City,NY,64,3
29759,Carmel,CA,500,0
29760,Austin,TX,100,1
29761,Pittsburgh,PA,89,3
29762,Sebastopol,CA,246,0
29763,Venice,CA,115,0
29764,New Orleans,LA,200,0
29765,Austin,TX,250,1
29766,Park City,UT,99,2
29767,Hollywood,FL,100,0
29768,Carmel,CA,600,2
29769,Austin,TX,500,1
29770,Los Angeles,CA,40,18
29771,New York,NY,125,6
29772,Atlanta,GA,110,0
29773,Miami,FL,325,0
29774,Atlanta,GA,400,0
29775,Austin,TX,50,2
29776,Savannah,GA,80,3
29777,Austin,TX,89,1
29778,Boston,MA,101,24
29779,Chicago,IL,150,0
29780,Savannah,GA,57,18
29781,Washington,DC,229,0
29782,Queens,NY,100,0
29783,New Orleans,LA,60,4
29784,Austin,TX,400,0
29785,Austin,TX,135,2
29786,Austin,TX,350,0
29787,Washington,DC,105,4
29788,Austin,TX,100,0
29789,Miami Beach,FL,109,4
29790,Austin,TX,30,0
29791,Miami Beach,FL,250,0
29792,New Orleans,LA,75,2
29793,New York,NY,250,0
29794,Miami Beach,FL,250,0
29795,Oakland,CA,100,1
29796,Los Angeles,CA,3200,0
29797,New Orleans,LA,750,0
29798,Santa Monica,CA,85,17
29799,Las Vegas,NV,159,7
29800,Santa Monica,CA,150,2
29801,New York,NY,110,9
29802,Austin,TX,500,0
29803,Tucson,AZ,65,5
29804,Austin,TX,599,1
29805,Brooklyn,NY,150,0
29806,Los Angeles,CA,350,0
29807,Berkeley,CA,125,2
29808,Los Angeles,CA,150,0
29809,Brooklyn,NY,175,3
29810,Brooklyn,NY,250,0
29811,Brooklyn,NY,250,0
29812,Austin,TX,100,1
29813,Long Island City,NY,85,0
29814,Baltimore,MD,65,1
29815,Miami Beach,FL,175,2
29816,Los Angeles,CA,100,0
29817,New Haven,CT,60,2
29818,New Orleans,LA,325,0
29819,Washington,DC,150,9
29820,Oakland,CA,60,2
29821,Austin,TX,199,0
29822,Miami Beach,FL,69,3
29823,San Francisco,CA,350,0
29824,New York,NY,150,6
29825,New York,NY,200,2
29826,Santa Monica,CA,150,3
29827,Sacramento,CA,55,0
29828,Austin,TX,85,8
29829,Miami Beach,FL,150,0
29830,Santa Monica,CA,55,11
29831,Portland,OR,39,3
29832,Oakland,CA,69,0
29833,New York,NY,100,9
29834,Los Angeles,CA,695,1
29835,Miami Beach,FL,549,0
29836,San Diego,CA,100,0
29837,Mountain View,CA,100,4
29838,Arlington,VA,169,0
29839,Cambridge,MA,150,9
29840,Brooklyn,NY,100,7
29841,New Orleans,LA,120,2
29842,Austin,TX,349,13
29843,San Jose,CA,121,2
29844,Houston,TX,175,3
29845,New Orleans,LA,300,3
29846,Madison,WI,79,3
29847,New York,NY,425,2
29848,New York,NY,190,0
29849,Atlanta,GA,92,7
29850,Newport Beach,CA,140,0
29851,Washington,DC,107,14
29852,San Francisco,CA,120,1
29853,Chicago,IL,150,1
29854,Austin,TX,100,1
29855,Brooklyn,NY,60,0
29856,Chicago,IL,189,0
29857,New Orleans,LA,110,0
29858,San Francisco,CA,190,5
29859,Brooklyn,NY,100,2
29860,Brooklyn,NY,220,0
29861,New Orleans,LA,140,2
29862,Kissimmee,FL,160,1
29863,Austin,TX,480,0
29864,Austin,TX,99,0
29865,Brooklyn,NY,80,5
29866,Austin,TX,200,0
29867,Austin,TX,200,0
29868,Austin,TX,200,0
29869,New Orleans,LA,140,6
29870,Berkeley,CA,177,1
29871,Seattle,WA,95,3
29872,San Francisco,CA,176,0
29873,Austin,TX,250,0
29874,New York,NY,120,4
29875,Los Angeles,CA,100,0
29876,Brooklyn,NY,60,2
29877,Austin,TX,50,0
29878,New York,NY,119,1
29879,Austin,TX,400,0
29880,Long Island City,NY,120,0
29881,Miami,FL,80,0
29882,New Orleans,LA,500,0
29883,Tucson,AZ,65,0
29884,Miami Beach,FL,120,1
29885,Mountain View,CA,110,0
29886,New Orleans,LA,250,0
29887,Los Angeles,CA,180,5
29888,San Diego,CA,60,5
29889,Austin,TX,225,1
29890,Honolulu,HI,105,2
29891,Austin,TX,300,0
29892,Brooklyn,NY,70,3
29893,New York,NY,130,2
29894,Boston,MA,85,6
29895,Austin,TX,250,1
29896,Austin,TX,300,1
29897,Brooklyn,NY,90,1
29898,Brooklyn,NY,150,0
29899,New York,NY,114,7
29900,Austin,TX,750,0
29901,Brooklyn,NY,65,0
29902,Austin,TX,145,1
29903,San Diego,CA,335,0
29904,New York,NY,150,3
29905,Boulder,CO,125,1
29906,Austin,TX,225,0
29907,Chicago,IL,125,0
29908,Davenport,FL,48,1
29909,Brooklyn,NY,200,1
29910,Brooklyn,NY,150,0
29911,Austin,TX,100,0
29912,Phoenix,AZ,160,4
29913,Austin,TX,500,0
29914,Chicago,IL,180,0
29915,Charlotte,NC,156,1
29916,Washington,DC,150,0
29917,Austin,TX,375,0
29918,Washington,DC,150,0
29919,Miami,FL,40,10
29920,Austin,TX,100,2
29921,New Orleans,LA,140,4
29922,Austin,TX,100,2
29923,San Francisco,CA,100,0
29924,New York,NY,275,11
29925,Austin,TX,95,0
29926,Austin,TX,200,1
29927,Los Angeles,CA,125,3
29928,San Jose,CA,250,0
29929,Portland,OR,70,3
29930,Austin,TX,600,0
29931,New Orleans,LA,108,0
29932,New York,NY,150,5
29933,New York,NY,125,5
29934,Los Angeles,CA,85,1
29935,Austin,TX,150,2
29936,San Francisco,CA,80,0
29937,Philadelphia,PA,125,12
29938,Los Angeles,CA,74,16
29939,Scottsdale,AZ,110,3
29940,Seattle,WA,70,3
29941,Los Angeles,CA,110,0
29942,Scottsdale,AZ,145,0
29943,Long Island City,NY,75,1
29944,Louisville,KY,150,6
29945,Portland,OR,48,6
29946,Brooklyn,NY,115,9
29947,New York,NY,150,4
29948,New York,NY,260,0
29949,Louisville,KY,105,0
29950,Las Vegas,NV,400,0
29951,Louisville,KY,1000,0
29952,Brooklyn,NY,100,1
29953,Marina del Rey,CA,397,0
29954,Los Angeles,CA,85,1
29955,New York,NY,129,4
29956,San Diego,CA,99,7
29957,Brooklyn,NY,125,0
29958,Kissimmee,FL,95,0
29959,New York,NY,58,1
29960,New York,NY,110,4
29961,New York,NY,300,0
29962,New Orleans,LA,120,0
29963,Minneapolis,MN,120,0
29964,Oakland,CA,50,0
29965,New Orleans,LA,250,0
29966,New Orleans,LA,250,0
29967,New York,NY,150,8
29968,Miami Beach,FL,150,1
29969,San Diego,CA,150,1
29970,Long Island City,NY,70,9
29971,New York,NY,84,0
29972,Santa Rosa,CA,155,2
29973,Indianapolis,IN,75,3
29974,Long Island City,NY,55,9
29975,Incline Village,NV,395,2
29976,New York,NY,500,1
29977,Austin,TX,450,0
29978,Washington,DC,120,2
29979,New York,NY,105,0
29980,San Diego,CA,225,0
29981,Long Island City,NY,100,0
29982,New York,NY,159,1
29983,Queens,NY,260,0
29984,Denver,CO,175,5
29985,Brooklyn,NY,250,0
29986,Austin,TX,395,0
29987,Napa,CA,90,0
29988,Austin,TX,149,2
29989,Portland,OR,100,2
29990,San Francisco,CA,300,0
29991,Seattle,WA,50,0
29992,Austin,TX,80,1
29993,Los Angeles,CA,100,0
29994,Brooklyn,NY,180,6
29995,Portland,OR,75,1
29996,Brooklyn,NY,124,3
29997,San Francisco,CA,110,0
29998,Brooklyn,NY,129,4
29999,Brooklyn,NY,250,1
30000,Louisville,KY,500,1
30001,New York,NY,120,1
30002,Austin,TX,400,0
30003,Denver,CO,60,11
30004,Miami Beach,FL,130,1
30005,Miami Beach,FL,97,10
30006,New York,NY,155,10
30007,Los Angeles,CA,99,0
30008,Los Angeles,CA,99,6
30009,Santa Monica,CA,495,0
30010,Marina del Rey,CA,205,4
30011,Austin,TX,100,2
30012,New York,NY,280,0
30013,Chicago,IL,69,7
30014,San Francisco,CA,185,1
30015,Brooklyn,NY,150,0
30016,Phoenix,AZ,55,1
30017,Berkeley,CA,90,7
30018,Austin,TX,100,1
30019,Brooklyn,NY,215,7
30020,Austin,TX,59,2
30021,New York,NY,499,4
30022,Arlington,VA,100,0
30023,Austin,TX,100,1
30024,New York,NY,299,0
30025,Seattle,WA,100,2
30026,Austin,TX,119,0
30027,Austin,TX,899,0
30028,New York,NY,164,14
30029,Tucson,AZ,55,7
30030,San Francisco,CA,146,2
30031,Austin,TX,205,2
30032,Austin,TX,160,1
30033,Washington,DC,150,2
30034,Los Angeles,CA,300,0
30035,Austin,TX,600,1
30036,Miami,FL,65,3
30037,Austin,TX,300,1
30038,Los Angeles,CA,50,0
30039,Mill Valley,CA,130,0
30040,Boulder,CO,65,11
30041,New Orleans,LA,125,3
30042,San Francisco,CA,409,3
30043,Brooklyn,NY,139,3
30044,Austin,TX,275,0
30045,Austin,TX,200,1
30046,New York,NY,175,6
30047,New York,NY,125,1
30048,Austin,TX,250,0
30049,West Hollywood,CA,100,0
30050,New York,NY,240,4
30051,Brooklyn,NY,149,2
30052,New York,NY,230,0
30053,Fort Lauderdale,FL,20,0
30054,San Diego,CA,220,0
30055,Brooklyn,NY,129,3
30056,San Francisco,CA,220,1
30057,Eugene,OR,110,2
30058,New York,NY,200,1
30059,Austin,TX,125,0
30060,Brooklyn,NY,70,1
30061,Brooklyn,NY,50,0
30062,Cambridge,MA,99,10
30063,Miami,FL,449,0
30064,Charlotte,NC,290,0
30065,Chicago,IL,79,4
30066,Washington,DC,60,0
30067,New York,NY,200,1
30068,Silver Spring,MD,195,0
30069,San Jose,CA,300,3
30070,San Francisco,CA,120,2
30071,Washington,DC,345,0
30072,Los Angeles,CA,239,8
30073,Scottsdale,AZ,89,0
30074,Los Angeles,CA,75,0
30075,Austin,TX,110,0
30076,Los Angeles,CA,96,6
30077,Austin,TX,225,1
30078,New Orleans,LA,192,0
30079,New York,NY,130,1
30080,Marina del Rey,CA,119,0
30081,New York,NY,130,1
30082,New York,NY,130,2
30083,Brooklyn,NY,179,2
30084,Louisville,KY,45,19
30085,Savannah,GA,50,18
30086,New York,NY,150,2
30087,San Francisco,CA,103,0
30088,Brooklyn,NY,90,0
30089,San Diego,CA,50,0
30090,Providence,RI,84,7
30091,San Diego,CA,63,0
30092,New York,NY,87,3
30093,Austin,TX,250,0
30094,Brooklyn,NY,200,6
30095,San Francisco,CA,130,2
30096,Austin,TX,300,0
30097,Austin,TX,120,3
30098,Austin,TX,300,0
30099,Scottsdale,AZ,250,3
30100,Los Angeles,CA,100,2
30101,New York,NY,99,5
30102,New Orleans,LA,175,1
30103,Los Angeles,CA,175,7
30104,Denver,CO,175,1
30105,Manhattan Beach,CA,150,0
30106,San Diego,CA,84,0
30107,Brooklyn,NY,40,4
30108,Boulder,CO,65,0
30109,New York,NY,85,3
30110,New York,NY,100,1
30111,Louisville,KY,185,2
30112,Brooklyn,NY,65,1
30113,Austin,TX,1300,0
30114,New York,NY,145,0
30115,Austin,TX,198,0
30116,Washington,DC,134,0
30117,Austin,TX,195,4
30118,Austin,TX,400,0
30119,Washington,DC,134,0
30120,Seattle,WA,75,4
30121,Tucson,AZ,50,11
30122,Washington,DC,149,0
30123,Houston,TX,375,0
30124,New York,NY,280,2
30125,Washington,DC,100,1
30126,Austin,TX,275,1
30127,San Diego,CA,129,0
30128,Austin,TX,100,0
30129,Austin,TX,190,0
30130,Santa Cruz,CA,100,0
30131,Indianapolis,IN,100,0
30132,New York,NY,175,4
30133,Brooklyn,NY,50,3
30134,Austin,TX,1200,0
30135,San Francisco,CA,230,8
30136,Albuquerque,NM,175,0
30137,Honolulu,HI,200,0
30138,Los Angeles,CA,150,0
30139,Washington,DC,80,1
30140,Washington,DC,125,3
30141,La Jolla,CA,145,0
30142,Austin,TX,175,0
30143,La Jolla,CA,228,0
30144,Houston,TX,124,1
30145,Denver,CO,100,0
30146,Austin,TX,575,1
30147,Austin,TX,128,1
30148,Washington,DC,75,1
30149,Austin,TX,499,1
30150,Austin,TX,150,0
30151,Austin,TX,230,0
30152,Brooklyn,NY,200,4
30153,Austin,TX,425,0
30154,San Diego,CA,80,2
30155,West Hollywood,CA,149,5
